p_value,coef
0.22659559578365773,-0.5108437962155213
0.8936077383879628,-0.04894648681465776
0.4792035593056848,-0.34385582149229776
0.11897878260316128,-0.7774239142091071
0.4015311243416133,-0.3209592256431672
0.12469278173250778,-0.7264261643793968
0.5470414643227237,-0.24183471628894485
0.26308367425856993,0.4140703641991386
0.642711797353031,0.16709970666897322
0.5778090388425345,-0.24378136766854222
0.9852046446980962,-0.00634089066353022
0.5144589190555737,-0.263566428775449
0.13454727593091886,-0.5884770019218987
0.3948729065445783,-0.33965754035211104
0.36778913091549914,-0.3668590772618846
0.5843410103236659,-0.21665257285574596
0.4312246021344588,-0.31890151787756577
0.8278926858896012,-0.09370337776479379
0.4088042208263257,-0.32546623464625585
0.3105286429869619,-0.4820454398787824
0.6457393349665685,-0.1834212122511959
0.38191018051009706,-0.31352200380328565
0.22057262641432906,-0.46169830195071115
0.6626134476082461,-0.18609737104457091
0.5721532308300609,-0.2102306372564121
0.052175587792100936,-0.766015509808584
0.5038168638909388,-0.24558508546055843
0.1575992670392774,-0.5523354020169987
0.33944378869463954,-0.4094219120157443
0.575072699077307,-0.21184376389788903
0.6854277387258867,-0.17230891310886765
0.8167803874624429,-0.08441398708360064
0.09727278826357912,-0.6359092844945292
0.4239625340917934,-0.3884617574175229
0.09140784299103144,-0.7565884999440765
0.2751029088964606,-0.520124632324485
0.48601419272557367,-0.2667297848691228
0.46485309982119294,-0.308677418207773
0.9455092418562309,0.02843704534476745
0.1968797880954305,-0.5031116905716464
0.0880181999201906,-0.728315106470393
0.919188936274495,-0.04167532230425946
0.06387229744727893,-0.7096902194942841
0.7025444403863788,-0.15425159777145897
0.5006510895593745,-0.24162677167806015
0.5058502435022274,-0.26844154504695744
0.3662908932581386,-0.3807956832505467
0.1331947301990457,-0.6056352479417343
0.8126979999816203,-0.0934246534403803
0.09449303297761699,-0.6597530129035007
0.7838414783318022,-0.12721588745466214
0.35137853812563546,-0.39230866912331946
0.5789403761233342,-0.2088556650885716
0.660689115829755,-0.1714449831357698
0.9314153254999246,0.03536055741461259
0.6383798514271282,-0.19874386231529736
0.5818526097012862,-0.20869300910485622
0.6305084404704562,-0.18330115529683425
0.8526135501261823,0.07357310388885925
0.19324330019144542,-0.5026280423457892
0.5922372703796281,-0.2005382184801118
0.7823558669462195,-0.1145799492570849
0.5457465654407085,-0.2784577489258808
0.36623209761597686,-0.34695151676595093
0.41090769718143705,-0.3678932007636113
0.9530241738184856,0.023196811893991236
0.5134971351153974,-0.2826910576378414
0.8200844518798244,0.07968680178984315
0.28139027051677723,-0.4198661339687606
0.6105585083429126,-0.20799135608883776
0.7914098175860061,-0.10753127355906895
0.4322402522459421,-0.33296211809963566
0.4643872743339177,0.29078910996393076
0.25532155327467987,-0.45464753565478067
0.3405371877615817,-0.37821553484222536
0.5168733340684999,-0.23504501286791166
0.20906431434500072,-0.5285946546619907
0.19534607421471117,-0.6338512917782844
0.5997760835408352,-0.20321111148484966
0.47298419802567593,-0.2836411586196439
0.4795391186169894,-0.29989513529517836
0.4889874444816191,-0.3098393466319178
0.09853775069765658,-0.7324775057685394
0.11234420573724585,-0.6149887108239324
0.23788225006677288,-0.5797539317710274
0.6332744694820008,-0.19326274109433805
0.7328465617124785,-0.1658198014388372
0.5677521190044297,-0.23066319521544593
0.694600766273188,-0.15908933674891973
0.6962297601401213,-0.14423976270971964
0.7267486954068395,-0.1494560277497469
0.9228778382107125,0.037533019925686875
0.2965643404456668,-0.41204666019230174
0.32400948383533235,-0.4074187247232196
0.9181184096594188,-0.03842948078643288
0.2691318606142403,-0.42277932591153117
0.6185864395966014,-0.20536693834519718
0.9480743020996872,0.02341899615945125
0.7379375596449387,-0.14268735383622258
0.4704606674227316,-0.30516384408824043
0.6797148007295327,-0.16156435440552025
0.16478142405448648,-0.5688129524868356
0.2216702783539194,-0.5011632849289163
0.7079874438024218,-0.14685535885729895
0.12045633238671759,-0.6095247626302313
0.3803008576554411,-0.34429850964500214
0.052677111587154116,-0.8461970561942017
0.2544593251857826,-0.438774808788801
0.37287543229662756,-0.34879830818417584
0.5630728655002566,-0.2249594489273009
0.423117525429221,-0.33386083927962723
0.44817234133859474,-0.2956719279802444
0.38946039845849245,-0.34997625917998776
0.22597581170541403,-0.4851656736403904
0.6449858585014592,-0.18380208329204548
0.614272590863776,-0.1917776904249985
0.4206341821344832,0.300590665407348
0.7380414814943408,-0.12521823722379635
0.24794363999350144,-0.4462864517761461
0.2504990060827371,-0.5194744061136369
0.2626794675795904,-0.4591202120319832
0.6636068431810923,-0.15951727313879868
0.06983788794741395,-0.7989341024260082
0.47151712584721095,-0.3091819889520763
0.22678043338851284,-0.45406075718318206
0.22843075646220778,0.4047539059728583
